4.354759860763549817e+00,6.772238435459136952e-01,3.677222409248352086e+00,3.136076669073105005e+00,2.030604370117187474e-01,2.023082519531249901e-01,7.914565917968749975e-01,7.521856249999999910e+00
3.902775498151779265e-01,7.778650954037905074e-02,3.112852991795539981e-01,1.205740826004028321e+01,2.108771820068359309e-02,1.945844421386718620e-02,8.265440673828125528e-02,1.629273750000000121e+01
4.724146703124046387e-02,8.299816644974053123e-03,3.694641184478997947e-02,1.995238582763671786e+01,5.251289367675781444e-03,2.909246444702148250e-03,1.369249420166015682e-02,2.342043125000000003e+01
1.093296912834048305e-02,1.444786425996571772e-03,6.827406295388936674e-03,2.660776474731445163e+01,3.597404861450195258e-03,6.283855915069579655e-04,2.871465301513671797e-03,2.969019374999999883e+01
5.152352058440446726e-03,3.397406345605850095e-04,1.570227046273648753e-03,3.242384459228515681e+01,3.655721282958984165e-03,1.642397284507751481e-04,7.996216773986816696e-04,3.491481562500000280e+01
4.311273500025272071e-03,1.137653959810268101e-04,5.386237412411719674e-04,3.658884450683594025e+01,3.856996917724609536e-03,8.456142544746399398e-05,3.966978549957275377e-04,3.772435624999999959e+01
4.245395435988902864e-03,7.944920202484354109e-05,3.717127611115574677e-04,3.794233564819335669e+01,3.877264404296875116e-03,7.931337356567382826e-05,3.614940643310546623e-04,3.797951249999999845e+01
4.234641989022493169e-03,7.613150507677346186e-05,3.618485076259821652e-04,3.796662075073242448e+01,3.875118255615234587e-03,7.546657919883727368e-05,3.571777343750000191e-04,3.799651874999999990e+01
4.226353372931480369e-03,7.495302943745628269e-05,3.582453899364918242e-04,3.793155047973633032e+01,3.867255020141601492e-03,7.651402354240417075e-05,3.625042200088500976e-04,3.790741249999999951e+01
4.223126629889011399e-03,7.349522857926785917e-05,3.574768066592514575e-04,3.792154691772461206e+01,3.860058593750000100e-03,7.114995121955871985e-05,3.637903690338135021e-04,3.788908750000000225e+01
4.218153076469898649e-03,7.221120325149968670e-05,3.568504183925688277e-04,3.789091556274414074e+01,3.862140655517578170e-03,7.302326560020446346e-05,3.572709321975707899e-04,3.789117499999999694e+01
4.215629205554723667e-03,7.089548783376812353e-05,3.574699935968965068e-04,3.787263820190429442e+01,3.854055786132812387e-03,6.991995573043823691e-05,3.549063682556152311e-04,3.784135937500000324e+01
4.212546685636043772e-03,6.984962361282668979e-05,3.577374790515750543e-04,3.784959680297851747e+01,3.859357070922851685e-03,7.384436130523682059e-05,3.518187522888183692e-04,3.785512500000000102e+01
4.209795528203249051e-03,6.855260603595525568e-05,3.578921030182391299e-04,3.783350909179687704e+01,3.852383804321288848e-03,7.135755419731140226e-05,3.633088350296020627e-04,3.781026250000000033e+01
4.207790715843439527e-03,6.768300971947610112e-05,3.584466567449271618e-04,3.781661143188476615e+01,3.849423980712890492e-03,6.749178767204284631e-05,3.505981683731079161e-04,3.781932187499999998e+01
4.206236481815576501e-03,6.720809419173746934e-05,3.590720733534544891e-04,3.779956406005859293e+01,3.844052124023437499e-03,6.242542266845703695e-05,3.529396533966064364e-04,3.781626562499999977e+01
4.204960468858480460e-03,6.599501106014941314e-05,3.599255019985139184e-04,3.779040051025390312e+01,3.846316146850585743e-03,6.957373619079589878e-05,3.606708526611328357e-04,3.776742500000000291e+01
4.203159541785716699e-03,6.522554233262780796e-05,3.606239359360188107e-04,3.777310159057617511e+01,3.840562057495117230e-03,6.618824601173401193e-05,3.579115390777588140e-04,3.774373750000000172e+01
4.201910665631294547e-03,6.440656185033731182e-05,3.617251422628760369e-04,3.775779055419921804e+01,3.832138442993163977e-03,6.196653842926025250e-05,3.686531305313110567e-04,3.770171874999999773e+01
4.201053458154201808e-03,6.457876156549900845e-05,3.613145794440060727e-04,3.775160217407226781e+01,3.841289138793945422e-03,6.165511012077331795e-05,3.621464252471923704e-04,3.779634374999999835e+01
