3.896120502433777055e+00,1.020082740840911883e+00,2.869088210563659480e+00,6.949553551435470045e-01,1.931563281250000097e+00,9.819525390625000183e-01,9.321839843750000520e-01,1.742670703124999942e+00
1.349076709003448560e+00,8.476195262622833182e-01,4.681887082910537456e-01,3.326847662773132264e+00,8.061549316406250165e-01,4.728856933593750256e-01,2.825011474609375184e-01,5.076813281249999754e+00
3.783384693765640128e-01,1.379749732547998486e-01,1.689511244356632358e-01,7.141237274017333547e+00,1.818782836914062395e-01,3.398027954101562331e-02,5.761869506835937821e-02,9.027931249999999963e+00
1.469737578344345041e-01,1.887538973912596812e-02,2.645642719507217480e-02,1.016419431030273479e+01,1.320501342773437448e-01,1.082124786376953071e-02,1.262558135986328184e-02,1.086033124999999977e+01
1.297507399868965128e-01,8.787462953180074157e-03,1.220481736943125790e-02,1.087584621398925755e+01,1.280531372070312368e-01,7.625591278076171604e-03,1.280553588867187551e-02,1.076220078124999979e+01
1.267241968727111923e-01,6.813051796555519117e-03,1.347026296645402986e-02,1.064408845092773426e+01,1.258298095703125064e-01,6.169968795776367178e-03,1.428370208740234459e-02,1.053761328124999963e+01
1.253503522133827264e-01,5.662506698817014981e-03,1.455484578728675864e-02,1.051330021545410176e+01,1.250074584960937374e-01,5.166946792602538675e-03,1.505377655029296879e-02,1.047867343749999947e+01
1.246817674541473436e-01,4.985991544127463954e-03,1.514127479970455228e-02,1.045545035278320256e+01,1.244270507812500065e-01,4.829326629638672035e-03,1.539952392578125030e-02,1.041982031250000063e+01
1.244028552770614637e-01,4.675802289098500951e-03,1.544114487320184630e-02,1.042859104187011710e+01,1.243505981445312547e-01,4.611046218872070362e-03,1.570139007568359391e-02,1.040381562500000001e+01
1.242546262907981841e-01,4.485011761486530635e-03,1.562700816273689119e-02,1.041426087890624963e+01,1.241637817382812564e-01,4.563113403320312629e-03,1.547883453369140565e-02,1.041218437500000071e+01
1.240340533685684171e-01,4.397577254474162832e-03,1.569039089024066788e-02,1.039460875732421918e+01,1.240538696289062437e-01,4.449884414672851916e-03,1.580531158447265674e-02,1.037986718750000037e+01
1.238996138787269580e-01,4.336434565857053176e-03,1.576041727334260775e-02,1.038027644866943433e+01,1.241985595703125056e-01,4.401603698730468910e-03,1.609275054931640775e-02,1.037042187499999990e+01
1.238175699996948292e-01,4.278381696715950928e-03,1.582158141851425226e-02,1.037176092956542917e+01,1.238561157226562431e-01,4.274678802490234492e-03,1.572413482666015772e-02,1.038572968749999959e+01
1.237795562505722008e-01,4.230513196885585941e-03,1.585640784561634029e-02,1.036926376312255904e+01,1.234510498046875043e-01,4.111382293701172121e-03,1.555028076171875023e-02,1.037893984375000045e+01
1.235541323423385573e-01,4.159415597692132406e-03,1.590550871551036846e-02,1.034892103881835901e+01,1.233477050781249945e-01,4.144845962524413771e-03,1.594868469238281197e-02,1.032541718749999937e+01
1.235400971651077207e-01,4.139125993326306201e-03,1.596095427751541285e-02,1.034400192840576160e+01,1.230809448242187465e-01,3.984876632690429604e-03,1.558397521972656324e-02,1.035120937499999982e+01
1.234201330542564340e-01,4.090867512971162710e-03,1.597403078079223659e-02,1.033552371459960995e+01,1.234913452148437563e-01,4.074901199340820457e-03,1.628577880859374827e-02,1.031306718749999973e+01
1.232557153415679979e-01,4.020941659249365266e-03,1.606181774288415950e-02,1.031729584625244200e+01,1.233225097656250047e-01,3.991396331787109425e-03,1.627922210693359337e-02,1.030518906250000022e+01
1.231587902641296389e-01,3.983705086708069255e-03,1.610831163048744366e-02,1.030667759582519594e+01,1.230057739257812560e-01,3.971333312988281627e-03,1.595458984374999861e-02,1.030798515625000000e+01
1.230771500492095910e-01,3.925038758739829263e-03,1.615871740490198299e-02,1.029933963958740151e+01,1.231226928710937446e-01,3.954194641113281672e-03,1.622421875000000166e-02,1.029442812499999960e+01
