3.416707754058837754e+00,9.081840125274658337e-01,2.508416173248290804e+00,1.075708754744529649e+00,6.335668945312500355e-01,6.333127441406249947e-01,8.134880859374999940e-01,2.541281640624999838e+00
6.823231742095947627e-01,2.503122222304344224e-01,4.315657074546813687e-01,4.452442996444702317e+00,7.197521362304687420e-02,7.133792114257812844e-02,1.692839477539062609e-01,6.372933593750000014e+00
1.113134229767322597e-01,3.392465644687413934e-02,7.657444991290569825e-02,8.143166426391601931e+00,1.375409393310546811e-02,1.277306976318359419e-02,2.627277526855468712e-02,9.810237499999999500e+00
2.014836500078439827e-02,6.298688112497329364e-03,1.271499807134270597e-02,1.134678873413085931e+01,3.905847167968750071e-03,2.624567604064941256e-03,5.378629302978515762e-03,1.281279687500000009e+01
5.733006140291691151e-03,1.432693945206701827e-03,2.877153885681181956e-03,1.423158344573974610e+01,2.240123748779296927e-03,6.801824569702148021e-04,1.313301086425781253e-03,1.559941406249999929e+01
2.836174638941884110e-03,3.895271810400299990e-04,7.584232154767960596e-04,1.688224285675048719e+01,2.003060150146484305e-03,1.964435935020446863e-04,4.001671791076660280e-04,1.806616718749999961e+01
2.287097103595733642e-03,1.297006773529574232e-04,2.590305307949893336e-04,1.898365942932128902e+01,2.054703712463378830e-03,8.816310167312621981e-05,1.807792067527770879e-04,1.966540625000000020e+01
2.230125180631876113e-03,7.826995357987470941e-05,1.616564536490477553e-04,1.990198823730468902e+01,2.071913719177246281e-03,7.460051178932189744e-05,1.525669693946838312e-04,1.997313125000000156e+01
2.221909493729472013e-03,7.194749028130900778e-05,1.542460466339252913e-04,1.995716007385253832e+01,2.065940475463867113e-03,7.385087609291076174e-05,1.550480842590332056e-04,1.992089687500000039e+01
2.217232556194066902e-03,6.901500258943997674e-05,1.543977001775056210e-04,1.993819902160644375e+01,2.057267379760742160e-03,6.634234786033630304e-05,1.548481822013855085e-04,1.990925000000000011e+01
2.213385605290532111e-03,6.692622693779412080e-05,1.543497161730192672e-04,1.992109713806152271e+01,2.056013488769531123e-03,6.489915847778320002e-05,1.529990792274475090e-04,1.991114375000000081e+01
2.210652966201305178e-03,6.518175044504460522e-05,1.544421467604115725e-04,1.991029118530273578e+01,2.051654815673827938e-03,6.381992697715759748e-05,1.615176677703857456e-04,1.987835000000000107e+01
2.206467411816119984e-03,6.399733122496400507e-05,1.544339377991855197e-04,1.988036195434570175e+01,2.051793479919433727e-03,6.611487269401550640e-05,1.574849843978881809e-04,1.985678749999999937e+01
2.205442342236638067e-03,6.295978467795065902e-05,1.549956113519147056e-04,1.987486996520996030e+01,2.047777366638183546e-03,5.976590514183044607e-05,1.550999999046325764e-04,1.988011562499999840e+01
2.202950783967971664e-03,6.178276742517482573e-05,1.551476738438941597e-04,1.986020394165038994e+01,2.046539497375488448e-03,6.248399615287780111e-05,1.560646772384643663e-04,1.984055624999999878e+01
2.201657319441437805e-03,6.069444767315872120e-05,1.559483959781937212e-04,1.985014523742675863e+01,2.044082069396972560e-03,6.100844740867615020e-05,1.550168633460998597e-04,1.983073750000000146e+01
2.200356450304388929e-03,6.035318146983627193e-05,1.561732452129945057e-04,1.983830071411132678e+01,2.041107749938964998e-03,5.828751325607299766e-05,1.584762334823608377e-04,1.982820312500000171e+01
2.197821618914604005e-03,5.954739692155271808e-05,1.563806289224885411e-04,1.981893645690917793e+01,2.037936019897461024e-03,5.850343704223632976e-05,1.624392271041869994e-04,1.979432656250000022e+01
2.196656131073832299e-03,5.849640222964808426e-05,1.571730028465390117e-04,1.980986775634765706e+01,2.037816810607910242e-03,5.932001471519470122e-05,1.567538976669311391e-04,1.978496875000000088e+01
2.195466530397534571e-03,5.823666835553012976e-05,1.575216799136251148e-04,1.979708231201171742e+01,2.036593437194824351e-03,5.828135013580322435e-05,1.559340715408325179e-04,1.978312187499999908e+01
