4.548451255340576260e+00,1.749596670303344759e+00,2.798741521148681688e+00,1.130638212313652025e+00,2.175849218749999814e+00,1.159159082031250065e+00,1.016429101562499993e+00,2.609754492187500219e+00
9.765718100070953644e-01,4.584259215188026260e-01,5.176762615871429718e-01,4.696265798263549840e+00,2.833916748046875211e-01,9.102009277343750537e-02,1.916933959960937517e-01,6.782049999999999912e+00
1.323324191498756464e-01,4.347225890457630249e-02,8.800027392983436614e-02,8.598863174133301257e+00,5.081191406249999792e-02,1.728043975830078141e-02,3.249970397949218659e-02,1.031768046874999989e+01
2.600679263770580216e-02,8.884249961376190774e-03,1.593178025066852715e-02,1.190762460357666086e+01,1.155153884887695319e-02,4.004386901855469180e-03,6.202781295776367033e-03,1.344370156249999937e+01
6.821814933270216146e-03,2.253077699821442580e-03,3.079410939943045579e-03,1.489326332092285199e+01,4.062971496582030995e-03,1.134075164794921863e-03,1.299444580078124934e-03,1.629451875000000172e+01
3.114996829628944187e-03,6.452682492043823386e-04,7.111798675125464335e-04,1.758548757507324112e+01,2.595432662963867345e-03,3.582466363906860237e-04,3.578870534896850500e-04,1.879299062500000161e+01
2.431370304450392820e-03,2.293585258419625383e-04,2.274591642781160724e-04,1.974552662353515586e+01,2.354791831970214685e-03,1.557979226112365674e-04,1.485762238502502479e-04,2.050417812499999926e+01
2.347592590525746266e-03,1.370580855524167283e-04,1.320538366562686841e-04,2.078480721862792890e+01,2.342328834533691576e-03,1.295544028282165437e-04,1.264826178550720090e-04,2.086292031249999823e+01
2.337598322406411223e-03,1.258005778677761676e-04,1.255820926511660139e-04,2.086215703063964710e+01,2.331225585937500046e-03,1.221508741378784157e-04,1.258219361305236851e-04,2.083252812499999962e+01
2.330085849612951142e-03,1.221910442016087457e-04,1.261109968158416451e-04,2.081783862670898344e+01,2.328102493286132724e-03,1.207461595535278323e-04,1.284732460975647049e-04,2.078883281250000081e+01
2.323846396729349964e-03,1.190489338082261411e-04,1.272192360903136429e-04,2.077578281982421871e+01,2.320818710327148329e-03,1.190181612968444836e-04,1.273730516433715877e-04,2.074427499999999824e+01
2.318805981799960080e-03,1.166007781587541099e-04,1.282383229164406585e-04,2.073966935729980321e+01,2.315333747863769324e-03,1.153891921043395999e-04,1.288389205932617123e-04,2.071105624999999861e+01
2.313636467978358313e-03,1.149064410594292007e-04,1.283613810851238655e-04,2.070368698791503803e+01,2.312559509277343876e-03,1.151555538177490300e-04,1.280386686325073219e-04,2.069365312500000087e+01
2.308980439454317093e-03,1.123486207285895978e-04,1.298632264719344674e-04,2.066768646179199109e+01,2.302673912048339936e-03,1.070038318634033210e-04,1.285094738006591737e-04,2.067160624999999996e+01
2.304773246869445003e-03,1.113016643363516742e-04,1.304885950800962850e-04,2.062983040832519421e+01,2.304738616943359433e-03,1.130002021789550782e-04,1.312605261802673399e-04,2.060477812499999928e+01
2.299677789881825283e-03,1.090997373301070248e-04,1.318571832729503453e-04,2.058720920104980578e+01,2.303263664245605406e-03,1.153650522232055683e-04,1.314274072647094653e-04,2.056471249999999884e+01
2.295962849780916991e-03,1.078809527866542379e-04,1.328063137666322393e-04,2.055275638671875171e+01,2.301086616516113265e-03,1.111532092094421400e-04,1.346335172653198207e-04,2.055300000000000082e+01
2.293156867548823332e-03,1.063624437048565571e-04,1.335161057370714969e-04,2.053278371826171878e+01,2.285282135009765545e-03,1.005822062492370565e-04,1.318272471427917427e-04,2.052872656250000105e+01
2.289762906804680698e-03,1.051028445153497120e-04,1.342029730742797227e-04,2.050457139221191483e+01,2.286296272277831953e-03,1.047570586204528794e-04,1.339774250984191882e-04,2.047561874999999887e+01
2.285799496024846882e-03,1.039405771694146085e-04,1.349762709089554825e-04,2.046882697875976476e+01,2.284568595886230392e-03,1.016021847724914498e-04,1.355861663818359473e-04,2.047380312499999988e+01
