5.675827385523380286e+00,5.304245948791503906e+00
4.384997403010343575e+00,2.787108659744262695e+00
1.176106515030066246e+00,5.101928114891052246e-01
4.438872800614589442e-01,4.013736248016357422e-01
3.759994929990707058e-01,3.530315756797790527e-01
3.348337133916524655e-01,3.163149654865264893e-01
3.000067088944025628e-01,2.829554975032806396e-01
2.682878612421261688e-01,2.529567182064056396e-01
2.403780589214502272e-01,2.272413223981857300e-01
2.170151609640855184e-01,2.063668370246887207e-01
1.984990013715548507e-01,1.906159073114395142e-01
1.857040901787770093e-01,1.802503615617752075e-01
1.762239430577327015e-01,1.713491380214691162e-01
1.667425611462348412e-01,1.604652851819992065e-01
1.484667212248612644e-01,1.290675997734069824e-01
9.367094801452297004e-02,5.796323716640472412e-02
4.258631724410523456e-02,3.436706587672233582e-02
3.051127780539293968e-02,2.754624560475349426e-02
2.518262189980118720e-02,2.314404025673866272e-02
2.125922390498603126e-02,1.958735100924968719e-02
1.800571633980442218e-02,1.658985763788223267e-02
1.524257958412934648e-02,1.402813754975795746e-02
1.287045556968316809e-02,1.181956101208925247e-02
1.081873791722150896e-02,9.902465157210826874e-03
9.035025568058093967e-03,8.233861997723579407e-03
7.482187167251816949e-03,6.785388570278882980e-03
6.138090927822467853e-03,5.539324134588241577e-03
4.987365607984173103e-03,4.479603841900825500e-03
4.015928885797994188e-03,3.591599641367793083e-03
3.206964529967174394e-03,2.856757026165723801e-03
2.542077468929048161e-03,2.257113577798008919e-03
2.005185612898248253e-03,1.777980593033134937e-03
1.577675445169473070e-03,1.398274558596313000e-03
1.241632930125491927e-03,1.100364723242819309e-03
9.805105262038966204e-04,8.717386517673730850e-04
7.816190566070593164e-04,6.999584147706627846e-04
6.327427170337893798e-04,5.716705345548689365e-04
5.226261932992388049e-04,4.779321316163986921e-04
4.419440763460723092e-04,4.108506545890122652e-04
3.829735299708166289e-04,3.601196222007274628e-04
3.391749889534623370e-04,3.215946780983358622e-04
3.057985671684712884e-04,2.915697696153074503e-04
2.793662824842613190e-04,2.670065441634505987e-04
2.575791535584870742e-04,2.467687590979039669e-04
2.391161520697492819e-04,2.296401507919654250e-04
2.231500616639655492e-04,2.147806371795013547e-04
2.091165610274914940e-04,2.016101207118481398e-04
1.966329452373499233e-04,1.897684560390189290e-04
1.853602829774340206e-04,1.790411042748019099e-04
1.749758827291094645e-04,1.692979130893945694e-04
1.654463415037846707e-04,1.600816904101520777e-04
1.567582014383962969e-04,1.517186756245791912e-04
1.487098863249113208e-04,1.439849293092265725e-04
1.412632305707516793e-04,1.368175871903076768e-04
1.343922796924090952e-04,1.301693118875846267e-04
1.279912172695054620e-04,1.240207930095493793e-04
1.220345703143557769e-04,1.183317144750617445e-04
1.164612757724497929e-04,1.130288219428621233e-04
1.112340858479654273e-04,1.080490255844779313e-04
1.063073242711163035e-04,1.034447996062226593e-04
1.016407470207270379e-04,9.903165482683107257e-05
9.714482341503474132e-05,9.493695688433945179e-05
9.273665427127316047e-05,9.019961726153269410e-05
8.853971389609610176e-05,8.584100578445941210e-05
8.463314931689707745e-05,8.212497050408273935e-05
8.103918382683052883e-05,7.865222141845151782e-05
7.778917370160343125e-05,7.552200986538082361e-05
7.481764287849028210e-05,7.266882312251254916e-05
7.208650367829250172e-05,7.006050145719200373e-05
6.955886247175303329e-05,6.764438876416534185e-05
6.721533122216873741e-05,6.541156471939757466e-05
6.503750744694769645e-05,6.335096259135752916e-05
6.300154227107831702e-05,6.143221980892121792e-05
