6.098763581354805881e-06,5.849815352121368051e-06
5.789088794618015552e-06,5.778479135187808424e-06
5.723635386181204028e-06,5.713231985282618552e-06
5.667282403593186223e-06,5.647634225169895217e-06
5.611255011363260590e-06,5.591067747445777059e-06
5.560354920292481433e-06,5.539209723792737350e-06
5.510844472994974235e-06,5.494075594469904900e-06
5.463853139458362408e-06,5.451135166367748752e-06
5.419616969995844563e-06,5.409542609413620085e-06
5.377543472534923235e-06,5.368917300074826926e-06
5.337156784580889533e-06,5.329246960172895342e-06
5.298195572159341271e-06,5.290651643008459359e-06
5.260587193024781325e-06,5.253415565675823018e-06
5.224141613797865815e-06,5.217291345616104081e-06
5.188695362279852789e-06,5.182413588045164943e-06
5.154111536197748147e-06,5.148312993696890771e-06
5.120274989003985854e-06,5.115203748573549092e-06
5.087063911810801985e-06,5.082844381831819192e-06
5.054430818500594811e-06,5.051261723565403372e-06
5.022358091986088750e-06,5.020381195208756253e-06
4.990924149949886651e-06,4.990308298147283494e-06
4.960203342855096714e-06,4.961103513778652996e-06
4.930077208288052124e-06,4.932526735501596704e-06
4.900562019499305284e-06,4.904132310912245885e-06
4.871519590137606416e-06,4.875786999036790803e-06
4.842887903304215794e-06,4.847642230743076652e-06
4.814793539819033859e-06,4.819862169824773446e-06
4.787094302954732506e-06,4.792346317117335275e-06
4.759856453918660017e-06,4.765066023537656292e-06
4.733037440310466070e-06,4.738099050882738084e-06
4.706629914753881192e-06,4.711644123744918033e-06
4.680670213311271243e-06,4.685361091105733067e-06
4.655036599242288477e-06,4.659457772504538298e-06
4.629822890423477447e-06,4.633948719856562093e-06
4.604942826966716877e-06,4.608742983691627160e-06
4.580423040742504793e-06,4.583945155900437385e-06
4.556226989448893646e-06,4.559376066026743501e-06
4.532342635398797056e-06,4.535182142717530951e-06
4.508794313405582190e-06,4.511349743552273139e-06
4.485514708472365784e-06,4.487850674195215106e-06
4.462562242516026333e-06,4.464494395506335422e-06
4.439849519508826235e-06,4.441452801984269172e-06
4.417450017586023036e-06,4.418520802573766559e-06
4.395289895688993072e-06,4.395809810375794768e-06
4.373412770939046851e-06,4.373291176307247952e-06
4.351764655205979563e-06,4.350805284047964960e-06
4.330405975230323763e-06,4.328620889282319695e-06
4.309271608859396138e-06,4.306879418436437845e-06
4.288417930918232761e-06,4.285522663849405944e-06
4.267759909482311759e-06,4.264536983100697398e-06
4.247337956578634482e-06,4.243963758199242875e-06
4.227177869645460311e-06,4.223761152388760820e-06
4.207192928945984927e-06,4.203778644296107814e-06
