5.821725807128808050e+00,5.357854366302490234e+00
4.877835258459433554e+00,4.385310173034667969e+00
3.879876253696588506e+00,3.363946199417114258e+00
2.934277213154695030e+00,2.522016525268554688e+00
2.216375912611300958e+00,1.932951807975769043e+00
1.727996128873947379e+00,1.532858133316040039e+00
1.384448250707907446e+00,1.236591577529907227e+00
1.118757324723097080e+00,9.987387061119079590e-01
9.011030991872152063e-01,8.004731535911560059e-01
7.189490423561670784e-01,6.361957788467407227e-01
5.719843375950287578e-01,5.073728561401367188e-01
4.573562164337207081e-01,4.065927863121032715e-01
3.667811852617141599e-01,3.262533545494079590e-01
2.940823050836722241e-01,2.614935040473937988e-01
2.353359901656707220e-01,2.091585993766784668e-01
1.878804460836526746e-01,1.669568419456481934e-01
1.496674467881138615e-01,1.330254673957824707e-01
1.189717344271066929e-01,1.057687550783157349e-01
9.431529265995590439e-02,8.384393900632858276e-02
7.448566153358954223e-02,6.619897484779357910e-02
5.859450763091444969e-02,5.212108045816421509e-02
4.603300591668066377e-02,4.106515273451805115e-02
3.623407701842296103e-02,3.244781121611595154e-02
2.861381849894921101e-02,2.572308853268623352e-02
2.267200903346141064e-02,2.045479603111743927e-02
1.802039687605335935e-02,1.631018519401550293e-02
1.436483353310718386e-02,1.303809788078069687e-02
1.148342457599937916e-02,1.044968701899051666e-02
9.208322014623822674e-03,8.401140570640563965e-03
7.410718213157871728e-03,6.779805757105350494e-03
5.989557691067695644e-03,5.495717748999595642e-03
4.864832629652646352e-03,4.477718845009803772e-03
3.973832106193861922e-03,3.670334815979003906e-03
3.267940620366388462e-03,3.030472667887806892e-03
2.709337675836510483e-03,2.524199895560741425e-03
2.268030541017651558e-03,2.124245278537273407e-03
1.919645240354256235e-03,1.808138214983046055e-03
1.643966855063365776e-03,1.557163428515195847e-03
1.424180167258525974e-03,1.355809392407536507e-03
1.246537577968317555e-03,1.191606163047254086e-03
1.100234529869153393e-03,1.054961583577096462e-03
9.772212909480843240e-04,9.388923645019531250e-04
8.718338718515438943e-04,8.385782712139189243e-04
7.802439756163109547e-04,7.508050184696912766e-04
